Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738878912,2907951609,2986118048,2852057474,3012000319,3075156884,3162778610,3400704322,3518076526,3518906445,3673119635,3911341618,4084459682,4422411603,4927497463,5309630581,5787588878,6246093033,6631800800,6883988312,7323921720,7914263444,8283051968,8675655081,8862374983,8651607280,8259820883,8558820521,8926644280,
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37853138231,39559118918,42911062883,46370976708,50298655204,54201032713,57210649519,57741226846,61197852740,66543877240,71483327517,75978108123,81595189760,89275283993,1.01361E+11,1.13754E+11,1.27443E+11,1.24206E+11,1.34582E+11,1.39467E+11,1.44098E+11,1.51021E+11,1.56749E+11,1.61041E+11,1.6779E+11,1.76075E+11,1.84747E+11,
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24606662258,23174866563,22408033667,23591174870,25378524621,26974932125,28381607975,30327389391,31786730583,33844952075,35900843297,37760061247,40498975974,42177095955,45485653938,47901860736,51703264369,55711543564,59879849603,56041916689,56826357197,59131529881,59453701345,61380032249,63600935156,65301399843,68526348293,74706917047,78992356848,
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72208E+11,1.75992E+11,1.77917E+11,1.7837E+11,1.89626E+11,2.01385E+11,2.08948E+11,2.167E+11,2.26096E+11,2.40769E+11,2.60136E+11,2.64025E+11,2.73428E+11,2.823E+11,3.01889E+11,3.07061E+11,3.40189E+11,3.7167E+11,3.86341E+11,3.69104E+11,3.90437E+11,4.13956E+11,4.26224E+11,4.38948E+11,4.51572E+11,4.74643E+11,4.87065E+11,5.17014E+11,5.3691E+11,
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006217835,3162591175,3339020674,3524302497,3685974010,3944864609,4171435292,4375030572,4539482232,4740911927,4932207553,5093556127,5400755877,5714505664,6081016331,6646585957,7258052372,7783593500,8000193636,8187344565,8596974792,8973786732,9577386260,10371221660,10771492108,10929257093,11404814905,11839273856,12181833811,
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089852916,1137834111,1215036079,1255558314,1294286959,1339615154,1360832666,1381663765,,,
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641234667.5,681219064.5,746640471.3,811693359.4,822404680.3,832716620,889662758.8,1013256587,1110767344,1147898498,1191331142,1189811555,1223290215,1172653807,1169898284,1314980038,1482205802,1680638532,1676545827,1670655759,1790769280,1972370137,2035542364,2195914701,2338251744,2479938688,2619951064,2785414459,2951549431,
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662387625.6,658011412.2,678700586.2,737899580.2,790099666.3,833881767.2,886062006.1,953903473.3,
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292462152,4816379921,5320303172,4590742403,5164067704,5337544692,5555639520,5970938574,6457889023,6506393852,6593327624,7523466317,8291407864,9688688984,13295493163,16085868106,16680093650,17688515407,18583059389,19514479332,22416915464,22904148163,25416911748,27337146045,29776280089,30927613681,29309973474,28974454320,30410486853,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3106E+12,2.57295E+12,2.90195E+12,3.28042E+12,3.69463E+12,4.13294E+12,4.5783E+12,4.96995E+12,5.06923E+12,5.4433E+12,5.97415E+12,6.50124E+12,7.1098E+12,7.85858E+12,8.77592E+12,9.90344E+12,1.12679E+13,1.29328E+13,1.42678E+13,1.54417E+13,1.71208E+13,1.89212E+13,2.07189E+13,2.25787E+13,2.45353E+13,2.63929E+13,2.83625E+13,3.07576E+13,3.34266E+13,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77964E+12,2.70927E+12,2.51796E+12,2.44646E+12,2.26484E+12,2.29037E+12,2.33773E+12,2.44196E+12,2.48283E+12,2.56975E+12,2.84408E+12,3.0033E+12,3.21333E+12,3.51438E+12,3.92403E+12,4.3702E+12,5.17524E+12,5.77981E+12,6.61418E+12,6.47809E+12,6.95658E+12,7.89358E+12,8.34222E+12,8.7138E+12,8.98211E+12,8.98387E+12,9.20879E+12,9.88381E+12,1.03947E+13,
Togo,TGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180297355,3264833380,3206311416,2786790908,3272743825,3603525851,3993752972,4646719236,4590947373,4772812541,4841277597,4866981697,4898374982,5236534336,5491465960,5729362761,6141948582,6451395966,6844053778,7278136467,7812030088,8485486067,9214122080,9948904576,10737304620,11475346245,12171402346,12954602664,13893757534,
Thailand,THA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44191E+11,2.74054E+11,3.02957E+11,3.35725E+11,3.70315E+11,4.08781E+11,4.39794E+11,4.35059E+11,4.06371E+11,4.31087E+11,4.60361E+11,4.86662E+11,5.24758E+11,5.7293E+11,6.25358E+11,6.71842E+11,7.2656E+11,7.86627E+11,8.15767E+11,8.16308E+11,8.87869E+11,9.14029E+11,9.9903E+11,1.04388E+12,1.0741E+12,1.11961E+12,1.16984E+12,1.24005E+12,1.32037E+12,
Tajikistan,TJK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12554009522,12057078131,8755611875,7493115549,6023007123,5385782589,4568503561,4725388102,5032452587,5293977491,5862862333,6565491793,7392158408,8352293081,9466637510,10410101725,11481089282,12704385240,13976034683,14630790669,15766419995,17286955073,18937444009,20695759589,22501408546,24108431841,26047146785,28564098681,31340511794,
Turkmenistan,TKM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19882201523,19607976996,17053422431,17719327822,14966825286,14180440990,15407574086,13886509137,15039843812,17774392796,19165558629,20436723901,20813374952,21892887498,23606496594,27514547356,31457818853,35875334013,41949410534,44847633832,49544281468,58014358232,65690081451,73660861581,82785052821,89108877815,95668470994,1.03824E+11,1.12747E+11,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53718E+12,2.72357E+12,2.8689E+12,3.16463E+12,3.38739E+12,3.50404E+12,3.69965E+12,3.96212E+12,4.10029E+12,4.15759E+12,4.40777E+12,4.53092E+12,4.61415E+12,4.79718E+12,5.22929E+12,5.63939E+12,6.19962E+12,6.72772E+12,7.15877E+12,7.12711E+12,7.6668E+12,8.27201E+12,8.66607E+12,9.05921E+12,9.3536E+12,9.45588E+12,9.55997E+12,9.95834E+12,1.03236E+13,
Timor-Leste,TLS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297379361,2563828521,2425546485,2441379616,4113692949,5763806098,8413124323,9094009276,10190871391,9648172901,9646197981,10976037966,11748455480,10629314304,8024556581,9783178354,9960055057,9220301265,9693556035,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18499E+12,1.20331E+12,1.2887E+12,1.35608E+12,1.4048E+12,1.47356E+12,1.58949E+12,1.67242E+12,1.80577E+12,1.91333E+12,2.04831E+12,2.14233E+12,2.25001E+12,2.35084E+12,2.60454E+12,2.80644E+12,3.05325E+12,3.32677E+12,3.51525E+12,3.63353E+12,3.86907E+12,3.92546E+12,4.10075E+12,4.24614E+12,4.42409E+12,4.52071E+12,4.9094E+12,5.15329E+12,,
Tonga,TON,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220696580.1,242796325.8,248955185.8,264380181.4,283398794.6,300081167.6,305606963.7,310467760.5,322498181,339853588.9,359159468.2,380257273.1,399478206.6,415476650.6,425162787.1,445342689.6,455093036,447850679.9,470713194.5,485166090.9,508418596.7,533494964.6,548567513.1,540775375.6,562426453.5,589540362.7,616128365.3,644791264,661311255,
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44743E+12,1.52562E+12,1.65048E+12,1.76279E+12,1.90892E+12,2.08404E+12,2.26738E+12,2.39231E+12,2.55336E+12,2.7902E+12,2.96848E+12,3.16356E+12,3.33269E+12,3.63963E+12,4.02042E+12,4.46627E+12,4.95557E+12,5.4585E+12,5.7421E+12,6.19345E+12,6.73935E+12,7.22946E+12,7.76965E+12,8.3849E+12,9.13746E+12,9.92188E+12,1.08001E+13,1.1767E+13,1.2845E+13,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74207E+11,9.0817E+11,9.27451E+11,9.42716E+11,9.72619E+11,1.02612E+12,1.09957E+12,1.1592E+12,1.20172E+12,1.24641E+12,1.3187E+12,1.40806E+12,1.52251E+12,1.61924E+12,1.77377E+12,1.94381E+12,2.12694E+12,2.33006E+12,2.50674E+12,2.6149E+12,2.80032E+12,2.9911E+12,3.17233E+12,3.39931E+12,3.63506E+12,3.78755E+12,3.88799E+12,4.07493E+12,4.27945E+12,
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8646709961,9217342457,10378902520,10553715652,11163586612,11831909446,12908156824,14118550704,15437439080,16917037905,18488818865,19681973119,21580105093,25155123065,27886037656,30540031350,35620049824,38315846397,40385991261,38906709100,40668093304,41395401723,42735223715,44357504917,44758435445,46041319260,43515095891,43499718859,44792134343,
Tunisia,TUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29997651033,32222979725,35529870316,37168149917,39168413839,40930135342,44658035137,47899832309,50756159294,54606447918,58456542187,62006535289,63820379260,68062414746,74253294939,79235751723,85914612403,94141914566,1.0004E+11,1.03871E+11,1.0877E+11,1.08913E+11,1.1544E+11,1.20843E+11,1.26788E+11,1.29675E+11,1.32748E+11,1.37739E+11,1.44374E+11,
Turkey,TUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31137E+11,3.45648E+11,3.74698E+11,4.14356E+11,4.00127E+11,4.37914E+11,4.76443E+11,5.20776E+11,5.57854E+11,5.45463E+11,6.0608E+11,5.9154E+11,6.07794E+11,6.34715E+11,7.27743E+11,8.07227E+11,9.36569E+11,1.03324E+12,1.13049E+12,1.10476E+12,1.26036E+12,1.4433E+12,1.53911E+12,1.69086E+12,1.85103E+12,2.01236E+12,2.08737E+12,2.26101E+12,2.2961E+12,
Tuvalu,TUV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13751039.24,14729147.06,15484948.3,16503449.88,18589231.32,18029223.17,17264877.01,19319416.39,22565312.07,22533141.6,22813268.45,23694630.77,25967580.39,25568108.57,25901421.44,25698736.59,27042747.53,29532691.64,32510673.05,31306381.73,30806737.5,33814047.79,33140653.31,35265651.5,36417218.52,40171835.34,41843559.78,44384557.4,46520202.37,
Tanzania,TZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24576785801,25934361604,26680375621,27641842946,28674684836,30321070015,32279388586,33993572231,35651021336,37924804904,40525430146,43928509488,47788575936,51924106154,57323198282,63527944173,69725796748,76445017836,82363511064,87364313982,93982693991,1.03307E+11,1.10026E+11,1.1955E+11,1.30012E+11,1.39498E+11,1.50708E+11,1.63993E+11,1.76412E+11,
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8707548750,9501997382,10050753551,11145566657,12112528865,13791531044,15318151286,16376993511,17373696629,19044009900,20081454865,21585713715,23841977530,25856760161,28360395426,31095688410,35491784601,39511117780,43787516826,47122250934,50358862771,56239143509,59517267630,62734038312,67184895622,71426061391,75659346318,80075755458,86868419940,
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52364E+11,3.33642E+11,3.08148E+11,2.70573E+11,2.12972E+11,1.9091E+11,1.74965E+11,1.72643E+11,1.71269E+11,1.73394E+11,1.87729E+11,2.09504E+11,2.23989E+11,2.4986E+11,2.87656E+11,3.05507E+11,3.38169E+11,3.73622E+11,3.89665E+11,3.34688E+11,3.51571E+11,3.78532E+11,3.86712E+11,3.93394E+11,3.74571E+11,3.41578E+11,3.53743E+11,3.69356E+11,3.90283E+11,
Upper middle income,UMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05387E+12,7.39157E+12,7.68166E+12,8.28625E+12,8.72681E+12,9.24453E+12,9.88441E+12,1.05756E+13,1.10259E+13,1.15501E+13,1.25575E+13,1.32875E+13,1.41326E+13,1.52581E+13,1.69732E+13,1.88758E+13,2.14545E+13,2.41111E+13,2.65474E+13,2.74832E+13,3.00043E+13,3.30018E+13,3.54275E+13,3.77881E+13,4.01052E+13,4.18202E+13,4.40992E+13,4.72365E+13,5.04706E+13,
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19860060986,21258256553,23467255228,24661689494,27022357125,27189592709,29231836389,32277638749,34115937921,33937372670,34026424561,33436058355,31338766136,32177809580,34697684450,38447620480,41234616727,45112119244,49289890297,51773210811,56463651175,60618737181,63967246292,68108383014,71644540918,72679122061,74715447126,78108553378,81164100288,
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96314E+12,6.15813E+12,6.52033E+12,6.85856E+12,7.28724E+12,7.63975E+12,8.07312E+12,8.57755E+12,9.06282E+12,9.63066E+12,1.02523E+13,1.05818E+13,1.09364E+13,1.14582E+13,1.22137E+13,1.30366E+13,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13,
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41118806822,42300198428,38418592902,38424273791,37204049134,37642297870,38983176136,41717479266,44001059794,46555711591,49421776567,52608786419,55564401895,58991795626,65092582968,71785036698,79468274094,89333271345,99293861280,1.08106E+11,1.18639E+11,1.31147E+11,1.44595E+11,1.58942E+11,1.73576E+11,1.88499E+11,2.02174E+11,2.15208E+11,2.31358E+11,
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389007409.1,406730223.7,442527931.8,472270331.9,476336568.9,524099382.6,540565137.1,569164647,599108579.2,624234364.3,648650022.5,674208003.3,728167594.1,798724799.8,854319180.1,902848329.3,1001685223,1062974630,1100821029,1085930075,1061742586,1079375927,1115284413,1155660561,1191815683,1220721115,1258448520,1293396509,1356383173,
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86254E+11,2.11288E+11,2.292E+11,2.35276E+11,2.34654E+11,2.49042E+11,2.531E+11,2.73867E+11,2.77764E+11,2.64951E+11,2.80861E+11,2.96764E+11,2.74762E+11,2.5816E+11,3.1359E+11,3.56722E+11,4.03799E+11,4.50943E+11,4.83977E+11,4.7205E+11,4.70441E+11,5.00326E+11,5.38609E+11,5.55423E+11,5.43891E+11,,,,,
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64308647119,70446380659,78281421014,86605300995,96273142037,1.07669E+11,1.19881E+11,1.3189E+11,1.41063E+11,1.4993E+11,1.63686E+11,1.77635E+11,1.9185E+11,2.08895E+11,2.30686E+11,2.55824E+11,2.81958E+11,3.10174E+11,3.3411E+11,3.5483E+11,3.82022E+11,4.14339E+11,4.44444E+11,4.76764E+11,5.14852E+11,5.55113E+11,5.96038E+11,6.48742E+11,7.10312E+11,
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242576330.7,258652449.8,271404001.6,279920136.7,311789475.7,321547882.9,335059713.2,357583614.5,377162748.9,383889164.8,415713210.9,410011287.5,395208638,419831161.7,448313536.3,486792177,543978271,587489826,637538585.7,663680352,682351771,705126498.6,731260266.3,758745551.3,791121205.8,793175597.7,833927748,888024689,937110003.5,
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90157E+13,3.0479E+13,3.18684E+13,3.34206E+13,3.52484E+13,3.72432E+13,3.94446E+13,4.17075E+13,4.33159E+13,4.54601E+13,4.88183E+13,5.11459E+13,5.36373E+13,5.66337E+13,6.12142E+13,6.59753E+13,7.22362E+13,7.82235E+13,8.28325E+13,8.36573E+13,8.9109E+13,9.51481E+13,1.00242E+14,1.05809E+14,1.11251E+14,1.16001E+14,1.21367E+14,1.28718E+14,1.3604E+14,
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385670396.6,389542404.1,397622917.6,423732461.3,421779050.1,459361285,501353548,513280302.8,530450096.9,549868791.3,601055705.9,656866191,696241839.9,741194214.5,796351878.8,855289139,898520521.7,980993603.6,1010166847,968925997.1,984913204.9,1063589611,1088346408,1086029529,1122032217,1150486090,1246452120,1304499220,1343578411,
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258373991,8120803252,8191432101,8842511518,9317766702,10187683066,10968620661,12083919482,12644781990,13166947088,13761222790,14724783186,15441692532,16251819459,16757678218,17630347701,18546149720,19697689282,20976889681,
"Yemen, Rep.",YEM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26031651344,28605681885,31658923689,33706010100,36739843218,39636809153,42233363346,45209002779,48463970329,51019885079,55384934788,58752616493,62030566296,65550234060,69989205412,76204855861,81000089918,85952748322,90820812226,95051294433,1.03565E+11,92285415712,96306045016,1.02723E+11,1.04469E+11,87975910371,76823303515,73631685331,73258299699,
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36425E+11,2.41932E+11,2.42157E+11,2.50952E+11,2.64513E+11,2.78431E+11,2.95721E+11,3.08642E+11,3.13676E+11,3.25842E+11,3.47117E+11,3.64309E+11,3.83765E+11,4.0242E+11,4.32076E+11,4.69046E+11,5.1032E+11,5.52119E+11,5.80819E+11,5.76246E+11,6.00681E+11,6.33368E+11,6.59802E+11,6.88067E+11,7.14033E+11,7.30625E+11,7.44566E+11,7.67463E+11,7.93333E+11,
Zambia,ZMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12199338330,12607333043,12671446384,13853388318,12928778678,13582361976,14691150061,15514466640,15628565090,16591461735,17623437549,18967562178,20135784149,21934119884,24108654104,26658367542,29635862223,32973774527,36228365236,39870399068,44488769320,47945443548,52577537616,56207007057,59959700256,62370347792,65421373556,68933607044,73163228108,
Zimbabwe,ZWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19087966758,20825088062,19379385815,20047131797,22366140716,22871206297,25702989878,26847083719,27932566589,28104121339,27853403698,28874124436,26722152399,22592619404,21853461832,21247238431,21132494319,20907393834,17548098576,19807160245,23980497316,27956299245,33240849287,34497128161,35985261667,37017407957,37705065648,40229128006,43670086361,
